15972055;5325.43
15972375;5324.79
15972685;5324.14
15973005;5323.49
15973335;5322.83
15973655;5322.18
15973965;5321.52
15974285;5320.86
15974615;5320.19
15974935;5319.53
15975255;5318.86
15975565;5318.19
15975885;5317.51
15976215;5316.84
15976535;5316.16
15976845;5315.47
15977165;5314.79
15977495;5314.10
15977815;5313.41
15978125;5312.72
15978445;5312.02
15978775;5311.32
15979095;5310.62
15979405;5309.91
15979725;5309.21
15980055;5308.49
15980375;5307.78
15980685;5307.06
15981005;5306.34
15981335;5305.61
15981655;5304.88
15981965;5304.14
15982285;5303.40
15982615;5302.66
15982935;5301.91
15983255;5301.15
15983565;5300.39
15983875;5299.66
15984195;5298.90
15984515;5298.12
15984835;5297.34
15985155;5296.56
15985475;5295.78
15985795;5294.98
15986115;5294.19
15986435;5293.38
15986755;5292.57
15987075;5291.76
15987395;5290.94
15987715;5290.11
15988035;5289.28
15988355;5288.45
15988675;5287.61
15988995;5286.76
15989315;5285.91
15989635;5285.05
15989955;5284.18
15990275;5283.31
15990595;5282.42
15990915;5281.53
15991235;5280.64
15991555;5279.73
15991875;5278.82
15992195;5277.90
15992515;5276.97
15992835;5276.04
15993155;5275.09
15993475;5274.13
15993795;5273.16
15994115;5272.18
15994435;5271.20
15994755;5270.20
15995075;5269.19
15995395;5268.17
15995715;5267.14
15996035;5266.10
15996355;5265.04
15996675;5263.97
15996995;5262.88
15997315;5261.79
15997635;5260.68
15997955;5259.56
15998275;5258.41
15998595;5257.21
15998915;5256.00
15999235;5254.77
15999555;5253.53
15999875;5252.25
16000195;5250.95
16000495;5249.69
16000815;5248.35
16001145;5246.98
16001455;5245.59
16001785;5244.18
16002095;5242.74
16002425;5241.27
16002735;5239.79
16003065;5238.28
16003375;5236.74
16003705;5235.17
16004015;5233.57
16004345;5231.95
16004655;5230.30
16004985;5228.63
16005295;5226.90
16005625;5225.15
16005935;5223.36
16006265;5221.54
16006575;5219.67
16006905;5217.77
16007215;5215.84
16007545;5213.87
16007855;5211.87
16008185;5209.83
16008495;5207.73
16008815;5205.58
16009145;5203.38
16009455;5201.12
16009785;5198.81
16010095;5196.44
16010425;5194.02
16010735;5191.56
16011065;5189.06
16011375;5186.51
16011705;5183.90
16012015;5181.25
16012345;5178.55
16012655;5175.79
16012985;5172.98
16013295;5170.10
16013625;5167.14
16013935;5164.07
16014265;5160.94
16014575;5157.74
16014905;5154.46
16015215;5151.06
16015545;5147.58
16015855;5144.03
16016185;5140.40
16016495;5136.68
16016815;5132.88
16017125;5129.18
16017445;5125.23
16017765;5121.15
16018085;5116.95
16018405;5112.64
16018725;5108.19
16019045;5103.61
16019365;5098.93
16019685;5094.15
16020005;5089.24
16020325;5084.23
16020645;5079.13
16020965;5073.92
16021285;5068.58
16021605;5063.09
16021925;5057.47
16022245;5051.69
16022565;5045.76
